dataset,pool_label,pool_size,query_id,ranker,n_candidates,n_scored,coverage_fraction,n_pairs,eligible_pairs,pairwise_eligibility_fraction,native_ties,tie_abstention_fraction_of_eligible,missing_abstention_fraction,vote_margin_threshold,nontied_eligible_pairs,retained_votes,vote_margin_abstention_fraction_of_nontied,final_retained_vote_fraction_of_all_pairs
bright,canonical,20,biology:3,minilm,20,10,0.5,190,45,0.23684210526315788,0,0.0,0.7631578947368421,0.24019335473678716,45,30,0.3333333333333333,0.15789473684210525
bright,canonical,20,biology:4,bm25,20,20,1.0,190,190,1.0,0,0.0,0.0,0.0010799385227108433,190,189,0.005263157894736842,0.9947368421052631
bright,canonical,20,biology:4,tfidf,20,15,0.75,190,105,0.5526315789473685,0,0.0,0.4473684210526316,0.5547987928568918,105,14,0.8666666666666667,0.07368421052631578
bright,canonical,20,biology:4,minilm,20,7,0.35,190,21,0.11052631578947368,1,0.047619047619047616,0.8894736842105263,0.24019335473678716,20,16,0.2,0.08421052631578947
bright,canonical,20,biology:5,bm25,20,20,1.0,190,190,1.0,0,0.0,0.0,0.0010799385227108433,190,190,0.0,1.0
bright,canonical,20,biology:5,tfidf,20,20,1.0,190,190,1.0,0,0.0,0.0,0.5547987928568918,190,25,0.868421052631579,0.13157894736842105
bright,canonical,20,biology:5,minilm,20,8,0.4,190,28,0.14736842105263157,0,0.0,0.8526315789473684,0.24019335473678716,28,16,0.42857142857142855,0.08421052631578947
bright,canonical,20,biology:6,bm25,20,16,0.8,190,120,0.631578947368421,0,0.0,0.3684210526315789,0.0010799385227108433,120,120,0.0,0.631578947368421
bright,canonical,20,biology:6,tfidf,20,8,0.4,190,28,0.14736842105263157,0,0.0,0.8526315789473684,0.5547987928568918,28,7,0.75,0.03684210526315789
bright,canonical,20,biology:6,minilm,20,17,0.85,190,136,0.7157894736842105,0,0.0,0.28421052631578947,0.24019335473678716,136,88,0.35294117647058826,0.4631578947368421
bright,canonical,20,biology:7,bm25,20,18,0.9,190,153,0.8052631578947368,0,0.0,0.19473684210526315,0.0010799385227108433,153,152,0.006535947712418301,0.8
bright,canonical,20,biology:7,tfidf,20,20,1.0,190,190,1.0,0,0.0,0.0,0.5547987928568918,190,27,0.8578947368421053,0.14210526315789473
bright,canonical,20,biology:7,minilm,20,7,0.35,190,21,0.11052631578947368,0,0.0,0.8894736842105263,0.24019335473678716,21,16,0.23809523809523808,0.08421052631578947
bright,canonical,20,biology:8,bm25,20,15,0.75,190,105,0.5526315789473685,0,0.0,0.4473684210526316,0.0010799385227108433,105,105,0.0,0.5526315789473685
bright,canonical,20,biology:8,tfidf,20,20,1.0,190,190,1.0,0,0.0,0.0,0.5547987928568918,190,18,0.9052631578947369,0.09473684210526316
bright,canonical,20,biology:8,minilm,20,17,0.85,190,136,0.7157894736842105,1,0.007352941176470588,0.28421052631578947,0.24019335473678716,135,66,0.5111111111111111,0.3473684210526316
bright,canonical,20,biology:9,bm25,20,17,0.85,190,136,0.7157894736842105,1,0.007352941176470588,0.28421052631578947,0.0010799385227108433,135,135,0.0,0.7105263157894737
bright,canonical,20,biology:9,tfidf,20,20,1.0,190,190,1.0,2,0.010526315789473684,0.0,0.5547987928568918,188,32,0.8297872340425532,0.16842105263157894
bright,canonical,20,biology:9,minilm,20,18,0.9,190,153,0.8052631578947368,3,0.0196078431372549,0.19473684210526315,0.24019335473678716,150,78,0.48,0.4105263157894737
bright,canonical,20,biology:10,bm25,20,17,0.85,190,136,0.7157894736842105,0,0.0,0.28421052631578947,0.0010799385227108433,136,136,0.0,0.7157894736842105
bright,canonical,20,biology:10,tfidf,20,19,0.95,190,171,0.9,0,0.0,0.1,0.5547987928568918,171,20,0.8830409356725146,0.10526315789473684
bright,canonical,20,biology:10,minilm,20,8,0.4,190,28,0.14736842105263157,2,0.07142857142857142,0.8526315789473684,0.24019335473678716,26,17,0.34615384615384615,0.08947368421052632
bright,canonical,20,biology:11,bm25,20,20,1.0,190,190,1.0,0,0.0,0.0,0.0010799385227108433,190,190,0.0,1.0
bright,canonical,20,biology:11,tfidf,20,19,0.95,190,171,0.9,0,0.0,0.1,0.5547987928568918,171,18,0.8947368421052632,0.09473684210526316
bright,canonical,20,biology:11,minilm,20,5,0.25,190,10,0.05263157894736842,1,0.1,0.9473684210526315,0.24019335473678716,9,6,0.3333333333333333,0.031578947368421054
bright,canonical,20,biology:12,bm25,20,19,0.95,190,171,0.9,1,0.005847953216374269,0.1,0.0010799385227108433,170,170,0.0,0.8947368421052632
bright,canonical,20,biology:12,tfidf,20,20,1.0,190,190,1.0,1,0.005263157894736842,0.0,0.5547987928568918,189,29,0.8465608465608465,0.15263157894736842
bright,canonical,20,biology:12,minilm,20,12,0.6,190,66,0.3473684210526316,0,0.0,0.6526315789473685,0.24019335473678716,66,31,0.5303030303030303,0.1631578947368421
bright,canonical,20,biology:13,bm25,20,18,0.9,190,153,0.8052631578947368,0,0.0,0.19473684210526315,0.0010799385227108433,153,153,0.0,0.8052631578947368
bright,canonical,20,biology:13,tfidf,20,19,0.95,190,171,0.9,0,0.0,0.1,0.5547987928568918,171,55,0.6783625730994152,0.2894736842105263
bright,canonical,20,biology:13,minilm,20,16,0.8,190,120,0.631578947368421,2,0.016666666666666666,0.3684210526315789,0.24019335473678716,118,73,0.3813559322033898,0.38421052631578945
bright,canonical,20,biology:14,bm25,20,13,0.65,190,78,0.4105263157894737,2,0.02564102564102564,0.5894736842105263,0.0010799385227108433,76,74,0.02631578947368421,0.3894736842105263
bright,canonical,20,biology:14,tfidf,20,14,0.7,190,91,0.4789473684210526,2,0.02197802197802198,0.5210526315789473,0.5547987928568918,89,20,0.7752808988764045,0.10526315789473684
bright,canonical,20,biology:14,minilm,20,10,0.5,190,45,0.23684210526315788,2,0.044444444444444446,0.7631578947368421,0.24019335473678716,43,22,0.4883720930232558,0.11578947368421053
bright,canonical,20,biology:15,bm25,20,9,0.45,190,36,0.18947368421052632,0,0.0,0.8105263157894737,0.0010799385227108433,36,36,0.0,0.18947368421052632
bright,canonical,20,biology:15,tfidf,20,10,0.5,190,45,0.23684210526315788,0,0.0,0.7631578947368421,0.5547987928568918,45,13,0.7111111111111111,0.06842105263157895
bright,canonical,20,biology:15,minilm,20,9,0.45,190,36,0.18947368421052632,1,0.027777777777777776,0.8105263157894737,0.24019335473678716,35,20,0.42857142857142855,0.10526315789473684
bright,canonical,20,biology:16,bm25,20,14,0.7,190,91,0.4789473684210526,0,0.0,0.5210526315789473,0.0010799385227108433,91,91,0.0,0.4789473684210526
bright,canonical,20,biology:16,tfidf,20,5,0.25,190,10,0.05263157894736842,0,0.0,0.9473684210526315,0.5547987928568918,10,4,0.6,0.021052631578947368
bright,canonical,20,biology:16,minilm,20,14,0.7,190,91,0.4789473684210526,0,0.0,0.5210526315789473,0.24019335473678716,91,42,0.5384615384615384,0.22105263157894736
bright,canonical,20,biology:17,bm25,20,17,0.85,190,136,0.7157894736842105,0,0.0,0.28421052631578947,0.0010799385227108433,136,135,0.007352941176470588,0.7105263157894737
bright,canonical,20,biology:17,tfidf,20,19,0.95,190,171,0.9,0,0.0,0.1,0.5547987928568918,171,17,0.9005847953216374,0.08947368421052632
bright,canonical,20,biology:17,minilm,20,16,0.8,190,120,0.631578947368421,2,0.016666666666666666,0.3684210526315789,0.24019335473678716,118,74,0.3728813559322034,0.3894736842105263
bright,canonical,20,biology:18,bm25,20,11,0.55,190,55,0.2894736842105263,0,0.0,0.7105263157894737,0.0010799385227108433,55,55,0.0,0.2894736842105263
bright,canonical,20,biology:18,tfidf,20,12,0.6,190,66,0.3473684210526316,0,0.0,0.6526315789473685,0.5547987928568918,66,10,0.8484848484848485,0.05263157894736842
bright,canonical,20,biology:18,minilm,20,7,0.35,190,21,0.11052631578947368,0,0.0,0.8894736842105263,0.24019335473678716,21,16,0.23809523809523808,0.08421052631578947
bright,canonical,20,biology:19,bm25,20,11,0.55,190,55,0.2894736842105263,0,0.0,0.7105263157894737,0.0010799385227108433,55,55,0.0,0.2894736842105263
bright,canonical,20,biology:19,tfidf,20,12,0.6,190,66,0.3473684210526316,0,0.0,0.6526315789473685,0.5547987928568918,66,11,0.8333333333333334,0.05789473684210526
bright,canonical,20,biology:19,minilm,20,11,0.55,190,55,0.2894736842105263,0,0.0,0.7105263157894737,0.24019335473678716,55,24,0.5636363636363636,0.12631578947368421
bright,canonical,20,biology:20,bm25,20,11,0.55,190,55,0.2894736842105263,0,0.0,0.7105263157894737,0.0010799385227108433,55,54,0.01818181818181818,0.28421052631578947
bright,canonical,20,biology:20,tfidf,20,13,0.65,190,78,0.4105263157894737,0,0.0,0.5894736842105263,0.5547987928568918,78,14,0.8205128205128205,0.07368421052631578
bright,canonical,20,biology:20,minilm,20,12,0.6,190,66,0.3473684210526316,0,0.0,0.6526315789473685,0.24019335473678716,66,38,0.42424242424242425,0.2
bright,canonical,20,biology:21,bm25,20,15,0.75,190,105,0.5526315789473685,0,0.0,0.4473684210526316,0.0010799385227108433,105,105,0.0,0.5526315789473685
bright,canonical,20,biology:21,tfidf,20,13,0.65,190,78,0.4105263157894737,0,0.0,0.5894736842105263,0.5547987928568918,78,10,0.8717948717948718,0.05263157894736842
bright,canonical,20,biology:21,minilm,20,14,0.7,190,91,0.4789473684210526,1,0.01098901098901099,0.5210526315789473,0.24019335473678716,90,59,0.34444444444444444,0.3105263157894737
bright,canonical,20,biology:22,bm25,20,15,0.75,190,105,0.5526315789473685,0,0.0,0.4473684210526316,0.0010799385227108433,105,105,0.0,0.5526315789473685
bright,canonical,20,biology:22,tfidf,20,17,0.85,190,136,0.7157894736842105,0,0.0,0.28421052631578947,0.5547987928568918,136,33,0.7573529411764706,0.1736842105263158
bright,canonical,20,biology:22,minilm,20,9,0.45,190,36,0.18947368421052632,0,0.0,0.8105263157894737,0.24019335473678716,36,23,0.3611111111111111,0.12105263157894737
bright,canonical,20,biology:23,bm25,20,10,0.5,190,45,0.23684210526315788,0,0.0,0.7631578947368421,0.0010799385227108433,45,45,0.0,0.23684210526315788
bright,canonical,20,biology:23,tfidf,20,7,0.35,190,21,0.11052631578947368,0,0.0,0.8894736842105263,0.5547987928568918,21,9,0.5714285714285714,0.04736842105263158
bright,canonical,20,biology:23,minilm,20,8,0.4,190,28,0.14736842105263157,1,0.03571428571428571,0.8526315789473684,0.24019335473678716,27,13,0.5185185185185185,0.06842105263157895
bright,canonical,20,biology:24,bm25,20,18,0.9,190,153,0.8052631578947368,0,0.0,0.19473684210526315,0.0010799385227108433,153,153,0.0,0.8052631578947368
bright,canonical,20,biology:24,tfidf,20,19,0.95,190,171,0.9,0,0.0,0.1,0.5547987928568918,171,49,0.7134502923976608,0.2578947368421053
bright,canonical,20,biology:24,minilm,20,8,0.4,190,28,0.14736842105263157,0,0.0,0.8526315789473684,0.24019335473678716,28,16,0.42857142857142855,0.08421052631578947
bright,canonical,20,biology:25,bm25,20,18,0.9,190,153,0.8052631578947368,1,0.006535947712418301,0.19473684210526315,0.0010799385227108433,152,152,0.0,0.8
bright,canonical,20,biology:25,tfidf,20,20,1.0,190,190,1.0,1,0.005263157894736842,0.0,0.5547987928568918,189,32,0.8306878306878307,0.16842105263157894
bright,canonical,20,biology:25,minilm,20,9,0.45,190,36,0.18947368421052632,0,0.0,0.8105263157894737,0.24019335473678716,36,26,0.2777777777777778,0.1368421052631579
bright,canonical,20,biology:26,bm25,20,12,0.6,190,66,0.3473684210526316,0,0.0,0.6526315789473685,0.0010799385227108433,66,66,0.0,0.3473684210526316
bright,canonical,20,biology:26,tfidf,20,12,0.6,190,66,0.3473684210526316,0,0.0,0.6526315789473685,0.5547987928568918,66,16,0.7575757575757576,0.08421052631578947
bright,canonical,20,biology:26,minilm,20,14,0.7,190,91,0.4789473684210526,0,0.0,0.5210526315789473,0.24019335473678716,91,47,0.4835164835164835,0.24736842105263157
bright,canonical,20,biology:27,bm25,20,20,1.0,190,190,1.0,1,0.005263157894736842,0.0,0.0010799385227108433,189,189,0.0,0.9947368421052631
bright,canonical,20,biology:27,tfidf,20,18,0.9,190,153,0.8052631578947368,1,0.006535947712418301,0.19473684210526315,0.5547987928568918,152,25,0.8355263157894737,0.13157894736842105
bright,canonical,20,biology:27,minilm,20,9,0.45,190,36,0.18947368421052632,0,0.0,0.8105263157894737,0.24019335473678716,36,18,0.5,0.09473684210526316
bright,canonical,20,biology:28,bm25,20,13,0.65,190,78,0.4105263157894737,0,0.0,0.5894736842105263,0.0010799385227108433,78,78,0.0,0.4105263157894737
bright,canonical,20,biology:28,tfidf,20,15,0.75,190,105,0.5526315789473685,0,0.0,0.4473684210526316,0.5547987928568918,105,32,0.6952380952380952,0.16842105263157894
bright,canonical,20,biology:28,minilm,20,13,0.65,190,78,0.4105263157894737,0,0.0,0.5894736842105263,0.24019335473678716,78,45,0.4230769230769231,0.23684210526315788
bright,canonical,20,biology:29,bm25,20,20,1.0,190,190,1.0,1,0.005263157894736842,0.0,0.0010799385227108433,189,189,0.0,0.9947368421052631
bright,canonical,20,biology:29,tfidf,20,17,0.85,190,136,0.7157894736842105,0,0.0,0.28421052631578947,0.5547987928568918,136,25,0.8161764705882353,0.13157894736842105
bright,canonical,20,biology:29,minilm,20,17,0.85,190,136,0.7157894736842105,3,0.022058823529411766,0.28421052631578947,0.24019335473678716,133,75,0.43609022556390975,0.39473684210526316
bright,canonical,20,biology:30,bm25,20,19,0.95,190,171,0.9,0,0.0,0.1,0.0010799385227108433,171,170,0.005847953216374269,0.8947368421052632
bright,canonical,20,biology:30,tfidf,20,19,0.95,190,171,0.9,0,0.0,0.1,0.5547987928568918,171,18,0.8947368421052632,0.09473684210526316
bright,canonical,20,biology:30,minilm,20,13,0.65,190,78,0.4105263157894737,2,0.02564102564102564,0.5894736842105263,0.24019335473678716,76,52,0.3157894736842105,0.2736842105263158
bright,canonical,20,biology:31,bm25,20,18,0.9,190,153,0.8052631578947368,0,0.0,0.19473684210526315,0.0010799385227108433,153,152,0.006535947712418301,0.8
bright,canonical,20,biology:31,tfidf,20,19,0.95,190,171,0.9,0,0.0,0.1,0.5547987928568918,171,39,0.7719298245614035,0.20526315789473684
bright,canonical,20,biology:31,minilm,20,15,0.75,190,105,0.5526315789473685,1,0.009523809523809525,0.4473684210526316,0.24019335473678716,104,56,0.46153846153846156,0.29473684210526313
bright,canonical,20,biology:32,bm25,20,9,0.45,190,36,0.18947368421052632,0,0.0,0.8105263157894737,0.0010799385227108433,36,36,0.0,0.18947368421052632
bright,canonical,20,biology:32,tfidf,20,15,0.75,190,105,0.5526315789473685,0,0.0,0.4473684210526316,0.5547987928568918,105,19,0.819047619047619,0.1
bright,canonical,20,biology:32,minilm,20,9,0.45,190,36,0.18947368421052632,0,0.0,0.8105263157894737,0.24019335473678716,36,23,0.3611111111111111,0.12105263157894737
bright,canonical,20,biology:33,bm25,20,16,0.8,190,120,0.631578947368421,0,0.0,0.3684210526315789,0.0010799385227108433,120,120,0.0,0.631578947368421
bright,canonical,20,biology:33,tfidf,20,14,0.7,190,91,0.4789473684210526,0,0.0,0.5210526315789473,0.5547987928568918,91,22,0.7582417582417582,0.11578947368421053
bright,canonical,20,biology:33,minilm,20,15,0.75,190,105,0.5526315789473685,1,0.009523809523809525,0.4473684210526316,0.24019335473678716,104,52,0.5,0.2736842105263158
bright,canonical,20,biology:34,bm25,20,18,0.9,190,153,0.8052631578947368,2,0.013071895424836602,0.19473684210526315,0.0010799385227108433,151,150,0.006622516556291391,0.7894736842105263
bright,canonical,20,biology:34,tfidf,20,15,0.75,190,105,0.5526315789473685,2,0.01904761904761905,0.4473684210526316,0.5547987928568918,103,12,0.883495145631068,0.06315789473684211
bright,canonical,20,biology:34,minilm,20,13,0.65,190,78,0.4105263157894737,1,0.01282051282051282,0.5894736842105263,0.24019335473678716,77,51,0.33766233766233766,0.26842105263157895
bright,canonical,20,biology:35,bm25,20,16,0.8,190,120,0.631578947368421,0,0.0,0.3684210526315789,0.0010799385227108433,120,120,0.0,0.631578947368421
bright,canonical,20,biology:35,tfidf,20,13,0.65,190,78,0.4105263157894737,0,0.0,0.5894736842105263,0.5547987928568918,78,16,0.7948717948717948,0.08421052631578947
bright,canonical,20,biology:35,minilm,20,11,0.55,190,55,0.2894736842105263,1,0.01818181818181818,0.7105263157894737,0.24019335473678716,54,28,0.48148148148148145,0.14736842105263157
bright,canonical,20,biology:36,bm25,20,12,0.6,190,66,0.3473684210526316,0,0.0,0.6526315789473685,0.0010799385227108433,66,66,0.0,0.3473684210526316
bright,canonical,20,biology:36,tfidf,20,14,0.7,190,91,0.4789473684210526,0,0.0,0.5210526315789473,0.5547987928568918,91,22,0.7582417582417582,0.11578947368421053
bright,canonical,20,biology:36,minilm,20,14,0.7,190,91,0.4789473684210526,0,0.0,0.5210526315789473,0.24019335473678716,91,56,0.38461538461538464,0.29473684210526313
bright,canonical,20,biology:37,bm25,20,10,0.5,190,45,0.23684210526315788,0,0.0,0.7631578947368421,0.0010799385227108433,45,45,0.0,0.23684210526315788
bright,canonical,20,biology:37,tfidf,20,18,0.9,190,153,0.8052631578947368,0,0.0,0.19473684210526315,0.5547987928568918,153,20,0.869281045751634,0.10526315789473684
bright,canonical,20,biology:37,minilm,20,11,0.55,190,55,0.2894736842105263,0,0.0,0.7105263157894737,0.24019335473678716,55,36,0.34545454545454546,0.18947368421052632
bright,canonical,20,biology:38,bm25,20,14,0.7,190,91,0.4789473684210526,0,0.0,0.5210526315789473,0.0010799385227108433,91,91,0.0,0.4789473684210526
bright,canonical,20,biology:38,tfidf,20,17,0.85,190,136,0.7157894736842105,0,0.0,0.28421052631578947,0.5547987928568918,136,35,0.7426470588235294,0.18421052631578946
bright,canonical,20,biology:38,minilm,20,12,0.6,190,66,0.3473684210526316,1,0.015151515151515152,0.6526315789473685,0.24019335473678716,65,35,0.46153846153846156,0.18421052631578946
bright,canonical,20,biology:39,bm25,20,18,0.9,190,153,0.8052631578947368,1,0.006535947712418301,0.19473684210526315,0.0010799385227108433,152,152,0.0,0.8
bright,canonical,20,biology:39,tfidf,20,19,0.95,190,171,0.9,1,0.005847953216374269,0.1,0.5547987928568918,170,27,0.8411764705882353,0.14210526315789473
bright,canonical,20,biology:39,minilm,20,12,0.6,190,66,0.3473684210526316,1,0.015151515151515152,0.6526315789473685,0.24019335473678716,65,33,0.49230769230769234,0.1736842105263158
bright,canonical,20,biology:40,bm25,20,11,0.55,190,55,0.2894736842105263,0,0.0,0.7105263157894737,0.0010799385227108433,55,55,0.0,0.2894736842105263
bright,canonical,20,biology:40,tfidf,20,20,1.0,190,190,1.0,0,0.0,0.0,0.5547987928568918,190,34,0.8210526315789474,0.17894736842105263
bright,canonical,20,biology:40,minilm,20,12,0.6,190,66,0.3473684210526316,0,0.0,0.6526315789473685,0.24019335473678716,66,30,0.5454545454545454,0.15789473684210525
bright,canonical,20,biology:41,bm25,20,14,0.7,190,91,0.4789473684210526,0,0.0,0.5210526315789473,0.0010799385227108433,91,90,0.01098901098901099,0.47368421052631576
bright,canonical,20,biology:41,tfidf,20,13,0.65,190,78,0.4105263157894737,0,0.0,0.5894736842105263,0.5547987928568918,78,14,0.8205128205128205,0.07368421052631578
bright,canonical,20,biology:41,minilm,20,12,0.6,190,66,0.3473684210526316,1,0.015151515151515152,0.6526315789473685,0.24019335473678716,65,42,0.35384615384615387,0.22105263157894736
bright,canonical,20,biology:42,bm25,20,15,0.75,190,105,0.5526315789473685,0,0.0,0.4473684210526316,0.0010799385227108433,105,105,0.0,0.5526315789473685
bright,canonical,20,biology:42,tfidf,20,10,0.5,190,45,0.23684210526315788,0,0.0,0.7631578947368421,0.5547987928568918,45,16,0.6444444444444445,0.08421052631578947
bright,canonical,20,biology:42,minilm,20,12,0.6,190,66,0.3473684210526316,1,0.015151515151515152,0.6526315789473685,0.24019335473678716,65,43,0.3384615384615385,0.22631578947368422
bright,canonical,20,biology:43,bm25,20,17,0.85,190,136,0.7157894736842105,0,0.0,0.28421052631578947,0.0010799385227108433,136,136,0.0,0.7157894736842105
bright,canonical,20,biology:43,tfidf,20,12,0.6,190,66,0.3473684210526316,0,0.0,0.6526315789473685,0.5547987928568918,66,13,0.803030303030303,0.06842105263157895
bright,canonical,20,biology:43,minilm,20,15,0.75,190,105,0.5526315789473685,2,0.01904761904761905,0.4473684210526316,0.24019335473678716,103,67,0.34951456310679613,0.3526315789473684
bright,canonical,20,biology:44,bm25,20,18,0.9,190,153,0.8052631578947368,1,0.006535947712418301,0.19473684210526315,0.0010799385227108433,152,152,0.0,0.8
bright,canonical,20,biology:44,tfidf,20,12,0.6,190,66,0.3473684210526316,0,0.0,0.6526315789473685,0.5547987928568918,66,15,0.7727272727272727,0.07894736842105263
bright,canonical,20,biology:44,minilm,20,13,0.65,190,78,0.4105263157894737,1,0.01282051282051282,0.5894736842105263,0.24019335473678716,77,33,0.5714285714285714,0.1736842105263158
bright,canonical,20,biology:45,bm25,20,10,0.5,190,45,0.23684210526315788,0,0.0,0.7631578947368421,0.0010799385227108433,45,45,0.0,0.23684210526315788
bright,canonical,20,biology:45,tfidf,20,12,0.6,190,66,0.3473684210526316,0,0.0,0.6526315789473685,0.5547987928568918,66,24,0.6363636363636364,0.12631578947368421
bright,canonical,20,biology:45,minilm,20,9,0.45,190,36,0.18947368421052632,0,0.0,0.8105263157894737,0.24019335473678716,36,22,0.3888888888888889,0.11578947368421053
bright,canonical,20,biology:46,bm25,20,11,0.55,190,55,0.2894736842105263,0,0.0,0.7105263157894737,0.0010799385227108433,55,55,0.0,0.2894736842105263
bright,canonical,20,biology:46,tfidf,20,9,0.45,190,36,0.18947368421052632,0,0.0,0.8105263157894737,0.5547987928568918,36,10,0.7222222222222222,0.05263157894736842
bright,canonical,20,biology:46,minilm,20,11,0.55,190,55,0.2894736842105263,0,0.0,0.7105263157894737,0.24019335473678716,55,34,0.38181818181818183,0.17894736842105263
bright,canonical,20,biology:47,bm25,20,10,0.5,190,45,0.23684210526315788,0,0.0,0.7631578947368421,0.0010799385227108433,45,45,0.0,0.23684210526315788
bright,canonical,20,biology:47,tfidf,20,18,0.9,190,153,0.8052631578947368,0,0.0,0.19473684210526315,0.5547987928568918,153,17,0.8888888888888888,0.08947368421052632
bright,canonical,20,biology:47,minilm,20,15,0.75,190,105,0.5526315789473685,0,0.0,0.4473684210526316,0.24019335473678716,105,62,0.4095238095238095,0.3263157894736842
bright,canonical,20,biology:48,bm25,20,14,0.7,190,91,0.4789473684210526,1,0.01098901098901099,0.5210526315789473,0.0010799385227108433,90,90,0.0,0.47368421052631576
bright,canonical,20,biology:48,tfidf,20,13,0.65,190,78,0.4105263157894737,1,0.01282051282051282,0.5894736842105263,0.5547987928568918,77,12,0.8441558441558441,0.06315789473684211
bright,canonical,20,biology:48,minilm,20,12,0.6,190,66,0.3473684210526316,2,0.030303030303030304,0.6526315789473685,0.24019335473678716,64,43,0.328125,0.22631578947368422
bright,canonical,20,biology:49,bm25,20,14,0.7,190,91,0.4789473684210526,1,0.01098901098901099,0.5210526315789473,0.0010799385227108433,90,90,0.0,0.47368421052631576
bright,canonical,20,biology:49,tfidf,20,16,0.8,190,120,0.631578947368421,2,0.016666666666666666,0.3684210526315789,0.5547987928568918,118,25,0.788135593220339,0.13157894736842105
bright,canonical,20,biology:49,minilm,20,15,0.75,190,105,0.5526315789473685,6,0.05714285714285714,0.4473684210526316,0.24019335473678716,99,42,0.5757575757575758,0.22105263157894736
bright,task1_larger,50,biology:0,bm25,50,23,0.46,1225,253,0.20653061224489797,0,0.0,0.793469387755102,0.0008260852559154874,253,250,0.011857707509881422,0.20408163265306123
bright,task1_larger,50,biology:0,tfidf,50,20,0.4,1225,190,0.15510204081632653,0,0.0,0.8448979591836735,0.54992155141557,190,17,0.9105263157894737,0.013877551020408163
bright,task1_larger,50,biology:0,minilm,50,20,0.4,1225,190,0.15510204081632653,3,0.015789473684210527,0.8448979591836735,0.22358560133874272,187,31,0.8342245989304813,0.025306122448979593
bright,task1_larger,50,biology:1,bm25,50,23,0.46,1225,253,0.20653061224489797,0,0.0,0.793469387755102,0.0008260852559154874,253,252,0.003952569169960474,0.2057142857142857
bright,task1_larger,50,biology:1,tfidf,50,24,0.48,1225,276,0.2253061224489796,0,0.0,0.7746938775510204,0.54992155141557,276,23,0.9166666666666666,0.018775510204081632
bright,task1_larger,50,biology:1,minilm,50,19,0.38,1225,171,0.13959183673469389,0,0.0,0.8604081632653061,0.22358560133874272,171,100,0.4152046783625731,0.08163265306122448
bright,task1_larger,50,biology:2,bm25,50,33,0.66,1225,528,0.4310204081632653,0,0.0,0.5689795918367347,0.0008260852559154874,528,526,0.003787878787878788,0.4293877551020408
bright,task1_larger,50,biology:2,tfidf,50,27,0.54,1225,351,0.28653061224489795,0,0.0,0.713469387755102,0.54992155141557,351,34,0.9031339031339032,0.027755102040816326
bright,task1_larger,50,biology:2,minilm,50,24,0.48,1225,276,0.2253061224489796,0,0.0,0.7746938775510204,0.22358560133874272,276,144,0.4782608695652174,0.11755102040816326
bright,task1_larger,50,biology:3,bm25,50,22,0.44,1225,231,0.18857142857142858,1,0.004329004329004329,0.8114285714285714,0.0008260852559154874,230,229,0.004347826086956522,0.18693877551020407
bright,task1_larger,50,biology:3,tfidf,50,23,0.46,1225,253,0.20653061224489797,0,0.0,0.793469387755102,0.54992155141557,253,48,0.8102766798418972,0.03918367346938775
bright,task1_larger,50,biology:3,minilm,50,21,0.42,1225,210,0.17142857142857143,0,0.0,0.8285714285714286,0.22358560133874272,210,86,0.5904761904761905,0.07020408163265306
bright,task1_larger,50,biology:4,bm25,50,37,0.74,1225,666,0.5436734693877551,0,0.0,0.4563265306122449,0.0008260852559154874,666,663,0.0045045045045045045,0.5412244897959184
bright,task1_larger,50,biology:4,tfidf,50,32,0.64,1225,496,0.4048979591836735,0,0.0,0.5951020408163266,0.54992155141557,496,38,0.9233870967741935,0.031020408163265307
bright,task1_larger,50,biology:4,minilm,50,18,0.36,1225,153,0.12489795918367347,1,0.006535947712418301,0.8751020408163265,0.22358560133874272,152,94,0.3815789473684211,0.07673469387755102
bright,task1_larger,50,biology:5,bm25,50,35,0.7,1225,595,0.4857142857142857,0,0.0,0.5142857142857142,0.0008260852559154874,595,593,0.0033613445378151263,0.4840816326530612
bright,task1_larger,50,biology:5,tfidf,50,35,0.7,1225,595,0.4857142857142857,0,0.0,0.5142857142857142,0.54992155141557,595,76,0.8722689075630252,0.062040816326530614
bright,task1_larger,50,biology:5,minilm,50,22,0.44,1225,231,0.18857142857142858,0,0.0,0.8114285714285714,0.22358560133874272,231,89,0.6147186147186147,0.07265306122448979
bright,task1_larger,50,biology:6,bm25,50,26,0.52,1225,325,0.2653061224489796,0,0.0,0.7346938775510204,0.0008260852559154874,325,324,0.003076923076923077,0.26448979591836735
bright,task1_larger,50,biology:6,tfidf,50,20,0.4,1225,190,0.15510204081632653,0,0.0,0.8448979591836735,0.54992155141557,190,19,0.9,0.015510204081632653
bright,task1_larger,50,biology:6,minilm,50,25,0.5,1225,300,0.24489795918367346,1,0.0033333333333333335,0.7551020408163265,0.22358560133874272,299,184,0.38461538461538464,0.15020408163265306
bright,task1_larger,50,biology:7,bm25,50,35,0.7,1225,595,0.4857142857142857,0,0.0,0.5142857142857142,0.0008260852559154874,595,589,0.010084033613445379,0.48081632653061224
bright,task1_larger,50,biology:7,tfidf,50,35,0.7,1225,595,0.4857142857142857,0,0.0,0.5142857142857142,0.54992155141557,595,55,0.907563025210084,0.044897959183673466
bright,task1_larger,50,biology:7,minilm,50,19,0.38,1225,171,0.13959183673469389,1,0.005847953216374269,0.8604081632653061,0.22358560133874272,170,71,0.5823529411764706,0.05795918367346939
