provider,model,dataset,query_id,doc_a_id,doc_b_id,direction,from_cache,raw_response,category,current_parser_label,stored_parse_error,prompt_tokens,completion_tokens
cohere,command-r-plus-08-2024,bright,biology:5,math_train_counting_and_probability_1002,twins_with_different_fathers/Superfecundation.txt,ab,False,B,exact,B,,308,1
cohere,command-r-plus-08-2024,bright,biology:5,math_train_counting_and_probability_1002,twins_with_different_fathers/Superfecundation.txt,ba,False,A,exact,A,,308,1
cohere,command-r-plus-08-2024,bright,biology:5,math_train_counting_and_probability_1002,twins_with_different_fathers/Superfecundation_0.txt,ab,False,B,exact,B,,308,1
cohere,command-r-plus-08-2024,bright,biology:5,math_train_counting_and_probability_1002,twins_with_different_fathers/Superfecundation_0.txt,ba,False,A,exact,A,,308,1
cohere,command-r-plus-08-2024,bright,biology:5,math_train_counting_and_probability_1002,twins_with_different_fathers/Twin.txt,ab,False,B,exact,B,,316,1
cohere,command-r-plus-08-2024,bright,biology:5,math_train_counting_and_probability_1002,twins_with_different_fathers/Twin.txt,ba,False,A,exact,A,,316,1
cohere,command-r-plus-08-2024,bright,biology:5,math_train_counting_and_probability_1002,twins_with_different_fathers/Twin_9.txt,ab,False,B,exact,B,,330,1
cohere,command-r-plus-08-2024,bright,biology:5,math_train_counting_and_probability_1002,twins_with_different_fathers/Twin_9.txt,ba,False,A,exact,A,,330,1
cohere,command-r-plus-08-2024,bright,biology:5,math_train_counting_and_probability_146,math_train_counting_and_probability_5093,ab,False,B,exact,B,,324,1
cohere,command-r-plus-08-2024,bright,biology:5,math_train_counting_and_probability_146,math_train_counting_and_probability_5093,ba,False,B,exact,B,,324,1
cohere,command-r-plus-08-2024,bright,biology:5,math_train_counting_and_probability_146,twins_with_different_fathers/Superfecundation.txt,ab,False,B,exact,B,,330,1
cohere,command-r-plus-08-2024,bright,biology:5,math_train_counting_and_probability_146,twins_with_different_fathers/Superfecundation.txt,ba,False,A,exact,A,,330,1
cohere,command-r-plus-08-2024,bright,biology:5,math_train_counting_and_probability_146,twins_with_different_fathers/Superfecundation_0.txt,ab,False,B,exact,B,,330,1
cohere,command-r-plus-08-2024,bright,biology:5,math_train_counting_and_probability_146,twins_with_different_fathers/Superfecundation_0.txt,ba,False,A,exact,A,,330,1
cohere,command-r-plus-08-2024,bright,biology:5,math_train_counting_and_probability_146,twins_with_different_fathers/Twin.txt,ab,False,B,exact,B,,338,1
cohere,command-r-plus-08-2024,bright,biology:5,math_train_counting_and_probability_146,twins_with_different_fathers/Twin.txt,ba,False,A,exact,A,,338,1
cohere,command-r-plus-08-2024,bright,biology:5,math_train_counting_and_probability_146,twins_with_different_fathers/Twin_9.txt,ab,False,B,exact,B,,352,1
cohere,command-r-plus-08-2024,bright,biology:5,math_train_counting_and_probability_146,twins_with_different_fathers/Twin_9.txt,ba,False,A,exact,A,,352,1
cohere,command-r-plus-08-2024,bright,biology:5,math_train_counting_and_probability_5093,twins_with_different_fathers/Superfecundation.txt,ab,False,B,exact,B,,298,1
cohere,command-r-plus-08-2024,bright,biology:5,math_train_counting_and_probability_5093,twins_with_different_fathers/Superfecundation.txt,ba,False,A,exact,A,,298,1
cohere,command-r-plus-08-2024,bright,biology:5,math_train_counting_and_probability_5093,twins_with_different_fathers/Superfecundation_0.txt,ab,False,B,exact,B,,298,1
cohere,command-r-plus-08-2024,bright,biology:5,math_train_counting_and_probability_5093,twins_with_different_fathers/Superfecundation_0.txt,ba,False,A,exact,A,,298,1
cohere,command-r-plus-08-2024,bright,biology:5,math_train_counting_and_probability_5093,twins_with_different_fathers/Twin.txt,ab,False,B,exact,B,,306,1
cohere,command-r-plus-08-2024,bright,biology:5,math_train_counting_and_probability_5093,twins_with_different_fathers/Twin.txt,ba,False,A,exact,A,,306,1
cohere,command-r-plus-08-2024,bright,biology:5,math_train_counting_and_probability_5093,twins_with_different_fathers/Twin_9.txt,ab,False,B,exact,B,,320,1
cohere,command-r-plus-08-2024,bright,biology:5,math_train_counting_and_probability_5093,twins_with_different_fathers/Twin_9.txt,ba,False,A,exact,A,,320,1
cohere,command-r-plus-08-2024,bright,biology:5,twins_with_different_fathers/Superfecundation.txt,twins_with_different_fathers/Superfecundation_0.txt,ab,False,A,exact,A,,304,1
cohere,command-r-plus-08-2024,bright,biology:5,twins_with_different_fathers/Superfecundation.txt,twins_with_different_fathers/Superfecundation_0.txt,ba,False,A,exact,A,,304,1
cohere,command-r-plus-08-2024,bright,biology:5,twins_with_different_fathers/Superfecundation.txt,twins_with_different_fathers/Twin.txt,ab,False,A,exact,A,,312,1
cohere,command-r-plus-08-2024,bright,biology:5,twins_with_different_fathers/Superfecundation.txt,twins_with_different_fathers/Twin.txt,ba,False,B,exact,B,,312,1
cohere,command-r-plus-08-2024,bright,biology:5,twins_with_different_fathers/Superfecundation.txt,twins_with_different_fathers/Twin_9.txt,ab,False,A,exact,A,,326,1
cohere,command-r-plus-08-2024,bright,biology:5,twins_with_different_fathers/Superfecundation.txt,twins_with_different_fathers/Twin_9.txt,ba,False,B,exact,B,,326,1
cohere,command-r-plus-08-2024,bright,biology:5,twins_with_different_fathers/Superfecundation_0.txt,twins_with_different_fathers/Twin.txt,ab,False,A,exact,A,,312,1
cohere,command-r-plus-08-2024,bright,biology:5,twins_with_different_fathers/Superfecundation_0.txt,twins_with_different_fathers/Twin.txt,ba,False,B,exact,B,,312,1
cohere,command-r-plus-08-2024,bright,biology:5,twins_with_different_fathers/Superfecundation_0.txt,twins_with_different_fathers/Twin_9.txt,ab,False,A,exact,A,,326,1
cohere,command-r-plus-08-2024,bright,biology:5,twins_with_different_fathers/Superfecundation_0.txt,twins_with_different_fathers/Twin_9.txt,ba,False,B,exact,B,,326,1
cohere,command-r-plus-08-2024,bright,biology:5,twins_with_different_fathers/Twin.txt,twins_with_different_fathers/Twin_9.txt,ab,False,A,exact,A,,334,1
cohere,command-r-plus-08-2024,bright,biology:5,twins_with_different_fathers/Twin.txt,twins_with_different_fathers/Twin_9.txt,ba,False,A,exact,A,,334,1
azure,gpt-4.1-mini,bright,biology:5,TheoremQA_jianyu_xu/pigeonhole_1.json,camel_20416,ab,False,Neither document A nor,contains_only,A,,308,4
azure,gpt-4.1-mini,bright,biology:5,TheoremQA_jianyu_xu/pigeonhole_1.json,camel_20416,ba,False,Neither document A nor,contains_only,A,,308,4
azure,gpt-4.1-mini,bright,biology:5,TheoremQA_jianyu_xu/pigeonhole_1.json,camel_21248,ab,False,A,exact,A,,324,2
azure,gpt-4.1-mini,bright,biology:5,TheoremQA_jianyu_xu/pigeonhole_1.json,camel_21248,ba,False,Neither document A nor,contains_only,A,,324,4
azure,gpt-4.1-mini,bright,biology:5,TheoremQA_jianyu_xu/pigeonhole_1.json,math_train_counting_and_probability_1002,ab,False,Neither document A nor,contains_only,A,,304,4
azure,gpt-4.1-mini,bright,biology:5,TheoremQA_jianyu_xu/pigeonhole_1.json,math_train_counting_and_probability_1002,ba,False,A,exact,A,,304,2
azure,gpt-4.1-mini,bright,biology:5,TheoremQA_jianyu_xu/pigeonhole_1.json,math_train_counting_and_probability_146,ab,False,A,exact,A,,327,2
azure,gpt-4.1-mini,bright,biology:5,TheoremQA_jianyu_xu/pigeonhole_1.json,math_train_counting_and_probability_146,ba,False,A,exact,A,,327,2
azure,gpt-4.1-mini,bright,biology:5,TheoremQA_jianyu_xu/pigeonhole_1.json,math_train_counting_and_probability_5093,ab,False,A,exact,A,,293,2
azure,gpt-4.1-mini,bright,biology:5,TheoremQA_jianyu_xu/pigeonhole_1.json,math_train_counting_and_probability_5093,ba,False,Neither document A nor,contains_only,A,,293,4
azure,gpt-4.1-mini,bright,biology:5,TheoremQA_jianyu_xu/pigeonhole_1.json,twins_with_different_fathers/Superfecundation.txt,ab,False,B,exact,B,,308,2
azure,gpt-4.1-mini,bright,biology:5,TheoremQA_jianyu_xu/pigeonhole_1.json,twins_with_different_fathers/Superfecundation.txt,ba,False,A,exact,A,,308,2
azure,gpt-4.1-mini,bright,biology:5,TheoremQA_jianyu_xu/pigeonhole_1.json,twins_with_different_fathers/Superfecundation_0.txt,ab,False,B,exact,B,,308,2
azure,gpt-4.1-mini,bright,biology:5,TheoremQA_jianyu_xu/pigeonhole_1.json,twins_with_different_fathers/Superfecundation_0.txt,ba,False,A,exact,A,,308,2
azure,gpt-4.1-mini,bright,biology:5,TheoremQA_jianyu_xu/pigeonhole_1.json,twins_with_different_fathers/Twin.txt,ab,False,B,exact,B,,315,2
azure,gpt-4.1-mini,bright,biology:5,TheoremQA_jianyu_xu/pigeonhole_1.json,twins_with_different_fathers/Twin.txt,ba,False,A,exact,A,,315,2
azure,gpt-4.1-mini,bright,biology:5,TheoremQA_jianyu_xu/pigeonhole_1.json,twins_with_different_fathers/Twin_9.txt,ab,False,B,exact,B,,319,2
azure,gpt-4.1-mini,bright,biology:5,TheoremQA_jianyu_xu/pigeonhole_1.json,twins_with_different_fathers/Twin_9.txt,ba,False,A,exact,A,,319,2
azure,gpt-4.1-mini,bright,biology:5,camel_20416,camel_21248,ab,False,A,exact,A,,326,2
azure,gpt-4.1-mini,bright,biology:5,camel_20416,camel_21248,ba,False,Neither document A nor,contains_only,A,,326,4
azure,gpt-4.1-mini,bright,biology:5,camel_20416,math_train_counting_and_probability_1002,ab,False,Neither document A nor,contains_only,A,,306,4
azure,gpt-4.1-mini,bright,biology:5,camel_20416,math_train_counting_and_probability_1002,ba,False,A,exact,A,,306,2
azure,gpt-4.1-mini,bright,biology:5,camel_20416,math_train_counting_and_probability_146,ab,False,Neither A nor B,ambiguous,A,,329,4
azure,gpt-4.1-mini,bright,biology:5,camel_20416,math_train_counting_and_probability_146,ba,False,Neither document A nor,contains_only,A,,329,4
azure,gpt-4.1-mini,bright,biology:5,camel_20416,math_train_counting_and_probability_5093,ab,False,A,exact,A,,295,2
azure,gpt-4.1-mini,bright,biology:5,camel_20416,math_train_counting_and_probability_5093,ba,False,A,exact,A,,295,2
azure,gpt-4.1-mini,bright,biology:5,camel_20416,twins_with_different_fathers/Superfecundation.txt,ab,False,B,exact,B,,310,2
azure,gpt-4.1-mini,bright,biology:5,camel_20416,twins_with_different_fathers/Superfecundation.txt,ba,False,A,exact,A,,310,2
azure,gpt-4.1-mini,bright,biology:5,camel_20416,twins_with_different_fathers/Superfecundation_0.txt,ab,False,B,exact,B,,310,2
azure,gpt-4.1-mini,bright,biology:5,camel_20416,twins_with_different_fathers/Superfecundation_0.txt,ba,False,A,exact,A,,310,2
azure,gpt-4.1-mini,bright,biology:5,camel_20416,twins_with_different_fathers/Twin.txt,ab,False,B,exact,B,,317,2
azure,gpt-4.1-mini,bright,biology:5,camel_20416,twins_with_different_fathers/Twin.txt,ba,False,A,exact,A,,317,2
azure,gpt-4.1-mini,bright,biology:5,camel_20416,twins_with_different_fathers/Twin_9.txt,ab,False,B,exact,B,,321,2
azure,gpt-4.1-mini,bright,biology:5,camel_20416,twins_with_different_fathers/Twin_9.txt,ba,False,A,exact,A,,321,2
azure,gpt-4.1-mini,bright,biology:5,camel_21248,math_train_counting_and_probability_1002,ab,False,Neither document A nor,contains_only,A,,322,4
azure,gpt-4.1-mini,bright,biology:5,camel_21248,math_train_counting_and_probability_1002,ba,False,Neither document A nor,contains_only,A,,322,4
azure,gpt-4.1-mini,bright,biology:5,camel_21248,math_train_counting_and_probability_146,ab,False,Neither document A nor,contains_only,A,,345,4
azure,gpt-4.1-mini,bright,biology:5,camel_21248,math_train_counting_and_probability_146,ba,False,A,exact,A,,345,2
azure,gpt-4.1-mini,bright,biology:5,camel_21248,math_train_counting_and_probability_5093,ab,False,A,exact,A,,311,2
azure,gpt-4.1-mini,bright,biology:5,camel_21248,math_train_counting_and_probability_5093,ba,False,Neither document A nor,contains_only,A,,311,4
azure,gpt-4.1-mini,bright,biology:5,camel_21248,twins_with_different_fathers/Superfecundation.txt,ab,False,B,exact,B,,326,2
azure,gpt-4.1-mini,bright,biology:5,camel_21248,twins_with_different_fathers/Superfecundation.txt,ba,False,A,exact,A,,326,2
azure,gpt-4.1-mini,bright,biology:5,camel_21248,twins_with_different_fathers/Superfecundation_0.txt,ab,False,B,exact,B,,326,2
azure,gpt-4.1-mini,bright,biology:5,camel_21248,twins_with_different_fathers/Superfecundation_0.txt,ba,False,A,exact,A,,326,2
azure,gpt-4.1-mini,bright,biology:5,camel_21248,twins_with_different_fathers/Twin.txt,ab,False,B,exact,B,,333,2
azure,gpt-4.1-mini,bright,biology:5,camel_21248,twins_with_different_fathers/Twin.txt,ba,False,A,exact,A,,333,2
azure,gpt-4.1-mini,bright,biology:5,camel_21248,twins_with_different_fathers/Twin_9.txt,ab,False,B,exact,B,,337,2
azure,gpt-4.1-mini,bright,biology:5,camel_21248,twins_with_different_fathers/Twin_9.txt,ba,False,A,exact,A,,337,2
azure,gpt-4.1-mini,bright,biology:5,math_train_counting_and_probability_1002,math_train_counting_and_probability_146,ab,False,A,exact,A,,325,2
azure,gpt-4.1-mini,bright,biology:5,math_train_counting_and_probability_1002,math_train_counting_and_probability_146,ba,False,Neither document A nor,contains_only,A,,325,4
azure,gpt-4.1-mini,bright,biology:5,math_train_counting_and_probability_1002,math_train_counting_and_probability_5093,ab,False,A,exact,A,,291,2
azure,gpt-4.1-mini,bright,biology:5,math_train_counting_and_probability_1002,math_train_counting_and_probability_5093,ba,False,Neither document A nor,contains_only,A,,291,4
azure,gpt-4.1-mini,bright,biology:5,math_train_counting_and_probability_1002,twins_with_different_fathers/Superfecundation.txt,ab,False,B,exact,B,,306,2
azure,gpt-4.1-mini,bright,biology:5,math_train_counting_and_probability_1002,twins_with_different_fathers/Superfecundation.txt,ba,False,A,exact,A,,306,2
azure,gpt-4.1-mini,bright,biology:5,math_train_counting_and_probability_1002,twins_with_different_fathers/Superfecundation_0.txt,ab,False,B,exact,B,,306,2
azure,gpt-4.1-mini,bright,biology:5,math_train_counting_and_probability_1002,twins_with_different_fathers/Superfecundation_0.txt,ba,False,A,exact,A,,306,2
azure,gpt-4.1-mini,bright,biology:5,math_train_counting_and_probability_1002,twins_with_different_fathers/Twin.txt,ab,False,B,exact,B,,313,2
azure,gpt-4.1-mini,bright,biology:5,math_train_counting_and_probability_1002,twins_with_different_fathers/Twin.txt,ba,False,A,exact,A,,313,2
azure,gpt-4.1-mini,bright,biology:5,math_train_counting_and_probability_1002,twins_with_different_fathers/Twin_9.txt,ab,False,B,exact,B,,317,2
azure,gpt-4.1-mini,bright,biology:5,math_train_counting_and_probability_1002,twins_with_different_fathers/Twin_9.txt,ba,False,A,exact,A,,317,2
azure,gpt-4.1-mini,bright,biology:5,math_train_counting_and_probability_146,math_train_counting_and_probability_5093,ab,False,A,exact,A,,314,2
azure,gpt-4.1-mini,bright,biology:5,math_train_counting_and_probability_146,math_train_counting_and_probability_5093,ba,False,A,exact,A,,314,2
azure,gpt-4.1-mini,bright,biology:5,math_train_counting_and_probability_146,twins_with_different_fathers/Superfecundation.txt,ab,False,B,exact,B,,329,2
azure,gpt-4.1-mini,bright,biology:5,math_train_counting_and_probability_146,twins_with_different_fathers/Superfecundation.txt,ba,False,A,exact,A,,329,2
azure,gpt-4.1-mini,bright,biology:5,math_train_counting_and_probability_146,twins_with_different_fathers/Superfecundation_0.txt,ab,False,B,exact,B,,329,2
azure,gpt-4.1-mini,bright,biology:5,math_train_counting_and_probability_146,twins_with_different_fathers/Superfecundation_0.txt,ba,False,A,exact,A,,329,2
azure,gpt-4.1-mini,bright,biology:5,math_train_counting_and_probability_146,twins_with_different_fathers/Twin.txt,ab,False,B,exact,B,,336,2
azure,gpt-4.1-mini,bright,biology:5,math_train_counting_and_probability_146,twins_with_different_fathers/Twin.txt,ba,False,A,exact,A,,336,2
azure,gpt-4.1-mini,bright,biology:5,math_train_counting_and_probability_146,twins_with_different_fathers/Twin_9.txt,ab,False,B,exact,B,,340,2
azure,gpt-4.1-mini,bright,biology:5,math_train_counting_and_probability_146,twins_with_different_fathers/Twin_9.txt,ba,False,A,exact,A,,340,2
azure,gpt-4.1-mini,bright,biology:5,math_train_counting_and_probability_5093,twins_with_different_fathers/Superfecundation.txt,ab,False,B,exact,B,,295,2
azure,gpt-4.1-mini,bright,biology:5,math_train_counting_and_probability_5093,twins_with_different_fathers/Superfecundation.txt,ba,False,A,exact,A,,295,2
azure,gpt-4.1-mini,bright,biology:5,math_train_counting_and_probability_5093,twins_with_different_fathers/Superfecundation_0.txt,ab,False,B,exact,B,,295,2
azure,gpt-4.1-mini,bright,biology:5,math_train_counting_and_probability_5093,twins_with_different_fathers/Superfecundation_0.txt,ba,False,A,exact,A,,295,2
azure,gpt-4.1-mini,bright,biology:5,math_train_counting_and_probability_5093,twins_with_different_fathers/Twin.txt,ab,False,B,exact,B,,302,2
azure,gpt-4.1-mini,bright,biology:5,math_train_counting_and_probability_5093,twins_with_different_fathers/Twin.txt,ba,False,A,exact,A,,302,2
azure,gpt-4.1-mini,bright,biology:5,math_train_counting_and_probability_5093,twins_with_different_fathers/Twin_9.txt,ab,False,B,exact,B,,306,2
azure,gpt-4.1-mini,bright,biology:5,math_train_counting_and_probability_5093,twins_with_different_fathers/Twin_9.txt,ba,False,A,exact,A,,306,2
azure,gpt-4.1-mini,bright,biology:5,twins_with_different_fathers/Superfecundation.txt,twins_with_different_fathers/Superfecundation_0.txt,ab,False,A,exact,A,,310,2
azure,gpt-4.1-mini,bright,biology:5,twins_with_different_fathers/Superfecundation.txt,twins_with_different_fathers/Superfecundation_0.txt,ba,False,A,exact,A,,310,2
azure,gpt-4.1-mini,bright,biology:5,twins_with_different_fathers/Superfecundation.txt,twins_with_different_fathers/Twin.txt,ab,False,A,exact,A,,317,2
azure,gpt-4.1-mini,bright,biology:5,twins_with_different_fathers/Superfecundation.txt,twins_with_different_fathers/Twin.txt,ba,False,B,exact,B,,317,2
azure,gpt-4.1-mini,bright,biology:5,twins_with_different_fathers/Superfecundation.txt,twins_with_different_fathers/Twin_9.txt,ab,False,A,exact,A,,321,2
azure,gpt-4.1-mini,bright,biology:5,twins_with_different_fathers/Superfecundation.txt,twins_with_different_fathers/Twin_9.txt,ba,False,B,exact,B,,321,2
azure,gpt-4.1-mini,bright,biology:5,twins_with_different_fathers/Superfecundation_0.txt,twins_with_different_fathers/Twin.txt,ab,False,A,exact,A,,317,2
azure,gpt-4.1-mini,bright,biology:5,twins_with_different_fathers/Superfecundation_0.txt,twins_with_different_fathers/Twin.txt,ba,False,B,exact,B,,317,2
azure,gpt-4.1-mini,bright,biology:5,twins_with_different_fathers/Superfecundation_0.txt,twins_with_different_fathers/Twin_9.txt,ab,False,A,exact,A,,321,2
azure,gpt-4.1-mini,bright,biology:5,twins_with_different_fathers/Superfecundation_0.txt,twins_with_different_fathers/Twin_9.txt,ba,False,B,exact,B,,321,2
azure,gpt-4.1-mini,bright,biology:5,twins_with_different_fathers/Twin.txt,twins_with_different_fathers/Twin_9.txt,ab,False,B,exact,B,,328,2
azure,gpt-4.1-mini,bright,biology:5,twins_with_different_fathers/Twin.txt,twins_with_different_fathers/Twin_9.txt,ba,False,A,exact,A,,328,2
cohere,command-r-plus-08-2024,bright,biology:6,camel_41315,evolution_not_make_our_life_longer/Antagonistic_pleiotropy_hypothesis.txt,ab,False,B,exact,B,,347,1
cohere,command-r-plus-08-2024,bright,biology:6,camel_41315,evolution_not_make_our_life_longer/Antagonistic_pleiotropy_hypothesis.txt,ba,False,A,exact,A,,347,1
cohere,command-r-plus-08-2024,bright,biology:6,camel_41315,evolution_not_make_our_life_longer/Mutation_accumulation_theory.txt,ab,False,B,exact,B,,336,1
cohere,command-r-plus-08-2024,bright,biology:6,camel_41315,evolution_not_make_our_life_longer/Mutation_accumulation_theory.txt,ba,False,A,exact,A,,336,1
cohere,command-r-plus-08-2024,bright,biology:6,camel_41315,gdp_wellbeing/wellbeingandgdphtm_10.txt,ab,False,B,exact,B,,344,1
cohere,command-r-plus-08-2024,bright,biology:6,camel_41315,gdp_wellbeing/wellbeingandgdphtm_10.txt,ba,False,B,exact,B,,344,1
cohere,command-r-plus-08-2024,bright,biology:6,camel_41315,immortal_organisms/Biological_immortality.txt,ab,False,B,exact,B,,335,1
cohere,command-r-plus-08-2024,bright,biology:6,camel_41315,immortal_organisms/Biological_immortality.txt,ba,False,A,exact,A,,335,1
cohere,command-r-plus-08-2024,bright,biology:6,camel_41315,immortal_organisms/Biological_immortality_2.txt,ab,False,B,exact,B,,398,1
cohere,command-r-plus-08-2024,bright,biology:6,camel_41315,immortal_organisms/Biological_immortality_2.txt,ba,False,B,exact,B,,398,1
cohere,command-r-plus-08-2024,bright,biology:6,camel_41315,immortal_organisms/Immortality.txt,ab,False,B,exact,B,,333,1
cohere,command-r-plus-08-2024,bright,biology:6,camel_41315,immortal_organisms/Immortality.txt,ba,False,A,exact,A,,333,1
cohere,command-r-plus-08-2024,bright,biology:6,camel_41315,immortal_organisms/Immortality_2.txt,ab,False,B,exact,B,,340,1
cohere,command-r-plus-08-2024,bright,biology:6,camel_41315,immortal_organisms/Immortality_2.txt,ba,False,B,exact,B,,340,1
cohere,command-r-plus-08-2024,bright,biology:6,camel_41315,immortal_organisms/Senescence.txt,ab,False,B,exact,B,,348,1
cohere,command-r-plus-08-2024,bright,biology:6,camel_41315,immortal_organisms/Senescence.txt,ba,False,A,exact,A,,348,1
cohere,command-r-plus-08-2024,bright,biology:6,camel_41315,longest-lasting_protein/Elastin_4.txt,ab,False,B,exact,B,,272,1
cohere,command-r-plus-08-2024,bright,biology:6,camel_41315,longest-lasting_protein/Elastin_4.txt,ba,False,A,exact,A,,272,1
cohere,command-r-plus-08-2024,bright,biology:6,evolution_not_make_our_life_longer/Antagonistic_pleiotropy_hypothesis.txt,evolution_not_make_our_life_longer/Mutation_accumulation_theory.txt,ab,False,A,exact,A,,300,1
cohere,command-r-plus-08-2024,bright,biology:6,evolution_not_make_our_life_longer/Antagonistic_pleiotropy_hypothesis.txt,evolution_not_make_our_life_longer/Mutation_accumulation_theory.txt,ba,False,B,exact,B,,300,1
cohere,command-r-plus-08-2024,bright,biology:6,evolution_not_make_our_life_longer/Antagonistic_pleiotropy_hypothesis.txt,gdp_wellbeing/wellbeingandgdphtm_10.txt,ab,False,A,exact,A,,308,1
cohere,command-r-plus-08-2024,bright,biology:6,evolution_not_make_our_life_longer/Antagonistic_pleiotropy_hypothesis.txt,gdp_wellbeing/wellbeingandgdphtm_10.txt,ba,False,B,exact,B,,308,1
cohere,command-r-plus-08-2024,bright,biology:6,evolution_not_make_our_life_longer/Antagonistic_pleiotropy_hypothesis.txt,immortal_organisms/Biological_immortality.txt,ab,False,A,exact,A,,299,1
cohere,command-r-plus-08-2024,bright,biology:6,evolution_not_make_our_life_longer/Antagonistic_pleiotropy_hypothesis.txt,immortal_organisms/Biological_immortality.txt,ba,False,B,exact,B,,299,1
cohere,command-r-plus-08-2024,bright,biology:6,evolution_not_make_our_life_longer/Antagonistic_pleiotropy_hypothesis.txt,immortal_organisms/Biological_immortality_2.txt,ab,False,A,exact,A,,362,1
cohere,command-r-plus-08-2024,bright,biology:6,evolution_not_make_our_life_longer/Antagonistic_pleiotropy_hypothesis.txt,immortal_organisms/Biological_immortality_2.txt,ba,False,B,exact,B,,362,1
cohere,command-r-plus-08-2024,bright,biology:6,evolution_not_make_our_life_longer/Antagonistic_pleiotropy_hypothesis.txt,immortal_organisms/Immortality.txt,ab,False,A,exact,A,,297,1
cohere,command-r-plus-08-2024,bright,biology:6,evolution_not_make_our_life_longer/Antagonistic_pleiotropy_hypothesis.txt,immortal_organisms/Immortality.txt,ba,False,B,exact,B,,297,1
cohere,command-r-plus-08-2024,bright,biology:6,evolution_not_make_our_life_longer/Antagonistic_pleiotropy_hypothesis.txt,immortal_organisms/Immortality_2.txt,ab,False,A,exact,A,,304,1
cohere,command-r-plus-08-2024,bright,biology:6,evolution_not_make_our_life_longer/Antagonistic_pleiotropy_hypothesis.txt,immortal_organisms/Immortality_2.txt,ba,False,B,exact,B,,304,1
cohere,command-r-plus-08-2024,bright,biology:6,evolution_not_make_our_life_longer/Antagonistic_pleiotropy_hypothesis.txt,immortal_organisms/Senescence.txt,ab,False,A,exact,A,,312,1
cohere,command-r-plus-08-2024,bright,biology:6,evolution_not_make_our_life_longer/Antagonistic_pleiotropy_hypothesis.txt,immortal_organisms/Senescence.txt,ba,False,B,exact,B,,312,1
cohere,command-r-plus-08-2024,bright,biology:6,evolution_not_make_our_life_longer/Antagonistic_pleiotropy_hypothesis.txt,longest-lasting_protein/Elastin_4.txt,ab,False,A,exact,A,,236,1
cohere,command-r-plus-08-2024,bright,biology:6,evolution_not_make_our_life_longer/Antagonistic_pleiotropy_hypothesis.txt,longest-lasting_protein/Elastin_4.txt,ba,False,B,exact,B,,236,1
cohere,command-r-plus-08-2024,bright,biology:6,evolution_not_make_our_life_longer/Mutation_accumulation_theory.txt,gdp_wellbeing/wellbeingandgdphtm_10.txt,ab,False,A,exact,A,,297,1
cohere,command-r-plus-08-2024,bright,biology:6,evolution_not_make_our_life_longer/Mutation_accumulation_theory.txt,gdp_wellbeing/wellbeingandgdphtm_10.txt,ba,False,B,exact,B,,297,1
cohere,command-r-plus-08-2024,bright,biology:6,evolution_not_make_our_life_longer/Mutation_accumulation_theory.txt,immortal_organisms/Biological_immortality.txt,ab,False,A,exact,A,,288,1
cohere,command-r-plus-08-2024,bright,biology:6,evolution_not_make_our_life_longer/Mutation_accumulation_theory.txt,immortal_organisms/Biological_immortality.txt,ba,False,B,exact,B,,288,1
cohere,command-r-plus-08-2024,bright,biology:6,evolution_not_make_our_life_longer/Mutation_accumulation_theory.txt,immortal_organisms/Biological_immortality_2.txt,ab,False,A,exact,A,,351,1
cohere,command-r-plus-08-2024,bright,biology:6,evolution_not_make_our_life_longer/Mutation_accumulation_theory.txt,immortal_organisms/Biological_immortality_2.txt,ba,False,B,exact,B,,351,1
cohere,command-r-plus-08-2024,bright,biology:6,evolution_not_make_our_life_longer/Mutation_accumulation_theory.txt,immortal_organisms/Immortality.txt,ab,False,A,exact,A,,286,1
cohere,command-r-plus-08-2024,bright,biology:6,evolution_not_make_our_life_longer/Mutation_accumulation_theory.txt,immortal_organisms/Immortality.txt,ba,False,B,exact,B,,286,1
cohere,command-r-plus-08-2024,bright,biology:6,evolution_not_make_our_life_longer/Mutation_accumulation_theory.txt,immortal_organisms/Immortality_2.txt,ab,False,A,exact,A,,293,1
cohere,command-r-plus-08-2024,bright,biology:6,evolution_not_make_our_life_longer/Mutation_accumulation_theory.txt,immortal_organisms/Immortality_2.txt,ba,False,B,exact,B,,293,1
cohere,command-r-plus-08-2024,bright,biology:6,evolution_not_make_our_life_longer/Mutation_accumulation_theory.txt,immortal_organisms/Senescence.txt,ab,False,A,exact,A,,301,1
cohere,command-r-plus-08-2024,bright,biology:6,evolution_not_make_our_life_longer/Mutation_accumulation_theory.txt,immortal_organisms/Senescence.txt,ba,False,B,exact,B,,301,1
cohere,command-r-plus-08-2024,bright,biology:6,evolution_not_make_our_life_longer/Mutation_accumulation_theory.txt,longest-lasting_protein/Elastin_4.txt,ab,False,A,exact,A,,225,1
cohere,command-r-plus-08-2024,bright,biology:6,evolution_not_make_our_life_longer/Mutation_accumulation_theory.txt,longest-lasting_protein/Elastin_4.txt,ba,False,B,exact,B,,225,1
cohere,command-r-plus-08-2024,bright,biology:6,gdp_wellbeing/wellbeingandgdphtm_10.txt,immortal_organisms/Biological_immortality.txt,ab,False,B,exact,B,,296,1
cohere,command-r-plus-08-2024,bright,biology:6,gdp_wellbeing/wellbeingandgdphtm_10.txt,immortal_organisms/Biological_immortality.txt,ba,False,A,exact,A,,296,1
