path,file_type,size_bytes,tracked_status,last_git_modification,classification,canonical_status,dependency_notes,recommended_action,confidence
/home/soroush/consistency-aware-llm-rankin/reports/manuscript_improvement_audit,report_dir(aggregate),166419,untracked,n/a (untracked),stale or superseded artifact,no,,archive (move under reports/_archive/ or delete if fully superseded and unreferenced),medium
/home/soroush/consistency-aware-llm-rankin/reports/manuscript_quality_audit_20260714,report_dir(aggregate),11824,partially_tracked,2026-07-14,stale or superseded artifact,no,,archive (move under reports/_archive/ or delete if fully superseded and unreferenced),medium
/home/soroush/consistency-aware-llm-rankin/reports/manuscript_reframing_20260729T174326Z,report_dir(aggregate),31535,untracked,n/a (untracked),canonical derived results,yes,,keep,high
/home/soroush/consistency-aware-llm-rankin/reports/manuscript_rewrite_plan,report_dir(aggregate),536812,untracked,n/a (untracked),stale or superseded artifact,no,,archive (move under reports/_archive/ or delete if fully superseded and unreferenced),medium
/home/soroush/consistency-aware-llm-rankin/reports/multi_provider_llm_robustness_20260725T200000Z,report_dir(aggregate),318929,untracked,n/a (untracked),historical but useful artifact,conditional,,review: confirm not cited by any current report/manuscript before archiving,low
/home/soroush/consistency-aware-llm-rankin/reports/multi_provider_repair_pilot_20260729T032348Z,report_dir(aggregate),2500754,untracked,n/a (untracked),canonical derived results,yes,,keep,high
/home/soroush/consistency-aware-llm-rankin/reports/multi_provider_repair_pilot_smoke_20260729T032209Z,report_dir(aggregate),113477,untracked,n/a (untracked),stale or superseded artifact,no,,archive (move under reports/_archive/ or delete if fully superseded and unreferenced),medium
/home/soroush/consistency-aware-llm-rankin/reports/normalization_protocol_audit_20260714,report_dir(aggregate),32085362,partially_tracked,2026-07-14,canonical derived results,yes,,keep,high
/home/soroush/consistency-aware-llm-rankin/reports/offline_active_acquisition_pilot_20260728T142414Z,report_dir(aggregate),2043267,partially_tracked,2026-07-28,historical but useful artifact,conditional,,review: confirm not cited by any current report/manuscript before archiving,low
/home/soroush/consistency-aware-llm-rankin/reports/oracle_headroom_gate0_20260728T230000Z,report_dir(aggregate),23042,partially_tracked,2026-07-28,historical but useful artifact,conditional,,review: confirm not cited by any current report/manuscript before archiving,low
/home/soroush/consistency-aware-llm-rankin/reports/paper_tables,report_dir(aggregate),16914,partially_tracked,2026-03-22,historical but useful artifact,conditional,,review: confirm not cited by any current report/manuscript before archiving,low
/home/soroush/consistency-aware-llm-rankin/reports/policy_selection_20260726T025426Z,report_dir(aggregate),370960,untracked,n/a (untracked),stale or superseded artifact,no,,archive (move under reports/_archive/ or delete if fully superseded and unreferenced),medium
/home/soroush/consistency-aware-llm-rankin/reports/policy_selection_20260726T030500Z,report_dir(aggregate),606805,partially_tracked,2026-07-26,canonical derived results,yes,,keep,high
/home/soroush/consistency-aware-llm-rankin/reports/prior_robust_20260725T233000Z,report_dir(aggregate),5551685,untracked,n/a (untracked),historical but useful artifact,conditional,,review: confirm not cited by any current report/manuscript before archiving,low
/home/soroush/consistency-aware-llm-rankin/reports/provider_capability_audit_live_20260727T042703Z,report_dir(aggregate),45244,untracked,n/a (untracked),historical but useful artifact,conditional,,review: confirm not cited by any current report/manuscript before archiving,low
/home/soroush/consistency-aware-llm-rankin/reports/real_query_multifactor_acquisition_20260726T044254Z,report_dir(aggregate),21692506,untracked,n/a (untracked),stale or superseded artifact,no,,archive (move under reports/_archive/ or delete if fully superseded and unreferenced),medium
/home/soroush/consistency-aware-llm-rankin/reports/real_query_multifactor_acquisition_corrected_20260727T022304Z,report_dir(aggregate),6550523,untracked,n/a (untracked),stale or superseded artifact,no,,archive (move under reports/_archive/ or delete if fully superseded and unreferenced),medium
/home/soroush/consistency-aware-llm-rankin/reports/real_query_multifactor_acquisition_corrected_20260727T022613Z,report_dir(aggregate),6646352,untracked,n/a (untracked),stale or superseded artifact,no,,archive (move under reports/_archive/ or delete if fully superseded and unreferenced),medium
/home/soroush/consistency-aware-llm-rankin/reports/real_query_multifactor_acquisition_corrected_20260727T030457Z,report_dir(aggregate),7495561,untracked,n/a (untracked),historical but useful artifact,conditional,,review: confirm not cited by any current report/manuscript before archiving,low
/home/soroush/consistency-aware-llm-rankin/reports/real_query_policy_replay_20260726T042025Z,report_dir(aggregate),1255668,partially_tracked,2026-07-26,historical but useful artifact,conditional,,review: confirm not cited by any current report/manuscript before archiving,low
/home/soroush/consistency-aware-llm-rankin/reports/regularized_aggregation_pilot_20260728T164943Z,report_dir(aggregate),1005781,partially_tracked,2026-07-28,historical but useful artifact,conditional,,review: confirm not cited by any current report/manuscript before archiving,low
/home/soroush/consistency-aware-llm-rankin/reports/reliability_aware_repair_20260725T210000Z,report_dir(aggregate),31284,untracked,n/a (untracked),historical but useful artifact,conditional,,review: confirm not cited by any current report/manuscript before archiving,low
/home/soroush/consistency-aware-llm-rankin/reports/repair_diagnostic_20260729T162748Z,report_dir(aggregate),135487,untracked,n/a (untracked),canonical derived results,yes,,keep,high
/home/soroush/consistency-aware-llm-rankin/reports/repair_frontier_20260729T144742Z,report_dir(aggregate),3691093,untracked,n/a (untracked),canonical derived results,yes,,keep,high
/home/soroush/consistency-aware-llm-rankin/reports/repo_hygiene_audit_20260729T235053Z,report_dir(aggregate),0,untracked,n/a (untracked),historical but useful artifact,conditional,,review: confirm not cited by any current report/manuscript before archiving,low
/home/soroush/consistency-aware-llm-rankin/reports/repository_scale_headroom_analysis,report_dir(aggregate),38681636,partially_tracked,2026-07-28,canonical derived results,yes,,keep,high
/home/soroush/consistency-aware-llm-rankin/reports/retention_matching_investigation,report_dir(aggregate),1470109,untracked,n/a (untracked),stale or superseded artifact,no,,archive (move under reports/_archive/ or delete if fully superseded and unreferenced),medium
/home/soroush/consistency-aware-llm-rankin/reports/reviewer_concerns_program_20260729T035320Z,report_dir(aggregate),12310019,untracked,n/a (untracked),canonical derived results,yes,,keep,high
/home/soroush/consistency-aware-llm-rankin/reports/rrf_pool_investigation,report_dir(aggregate),25277351,untracked,n/a (untracked),stale or superseded artifact,no,,archive (move under reports/_archive/ or delete if fully superseded and unreferenced),medium
/home/soroush/consistency-aware-llm-rankin/reports/selector_llm_extension,report_dir(aggregate),12038765,untracked,n/a (untracked),stale or superseded artifact,no,,archive (move under reports/_archive/ or delete if fully superseded and unreferenced),medium
/home/soroush/consistency-aware-llm-rankin/reports/stopping_rule_pilot_20260728T190000Z,report_dir(aggregate),5713114,partially_tracked,2026-07-28,historical but useful artifact,conditional,,review: confirm not cited by any current report/manuscript before archiving,low
/home/soroush/consistency-aware-llm-rankin/reports/two_directory_investigation,report_dir(aggregate),3166767,untracked,n/a (untracked),stale or superseded artifact,no,,archive (move under reports/_archive/ or delete if fully superseded and unreferenced),medium
/home/soroush/consistency-aware-llm-rankin/reports/README.md,doc,981,tracked,2026-04-06,reproducibility documentation,no (superseded),"Points to repo_publication_audit.md as 'start here', which names outputs/pub_vote_cmp_all4 (abandoned pipeline, last touched 2026-03-24) as canonical -- contradicted by the actual current manuscript backbone (full_calibrated_core, 2026-07-15) and by this session's run_ir_evidence_audit.py","add 'HISTORICAL -- superseded by full_calibrated_core, see PROJECT_STATUS.md' banner, or rewrite to point at current canonical package",high
/home/soroush/consistency-aware-llm-rankin/reports/repo_cleanup_recommendations.md,doc,2281,tracked,2026-03-22,stale or superseded artifact,no,Part of the March/April-2026 publication audit that recommended outputs/pub_vote_cmp_all4 as canonical; superseded by full_calibrated_core-backed JDIQ_2026 manuscript,add HISTORICAL banner or move to reports/_archive/,high
/home/soroush/consistency-aware-llm-rankin/reports/repo_publication_audit.md,doc,11655,tracked,2026-03-22,stale or superseded artifact,no,Part of the March/April-2026 publication audit that recommended outputs/pub_vote_cmp_all4 as canonical; superseded by full_calibrated_core-backed JDIQ_2026 manuscript,add HISTORICAL banner or move to reports/_archive/,high
/home/soroush/consistency-aware-llm-rankin/reports/paper_safe_contributions.md,doc,1708,tracked,2026-03-22,stale or superseded artifact,no,Part of the March/April-2026 publication audit that recommended outputs/pub_vote_cmp_all4 as canonical; superseded by full_calibrated_core-backed JDIQ_2026 manuscript,add HISTORICAL banner or move to reports/_archive/,high
/home/soroush/consistency-aware-llm-rankin/reports/canonical_results_inventory.csv,derived table,2531,tracked,2026-03-22,stale or superseded artifact,no,"Companion data to the stale March/April-2026 publication audit (repo_publication_audit.md); describes outputs/pub_vote_cmp_all4/v2, not the current full_calibrated_core backbone",add HISTORICAL banner or move to reports/_archive/,medium
/home/soroush/consistency-aware-llm-rankin/reports/repaired_vs_unrepaired_master_table.csv,derived table,8338,tracked,2026-03-22,stale or superseded artifact,no,"Companion data to the stale March/April-2026 publication audit (repo_publication_audit.md); describes outputs/pub_vote_cmp_all4/v2, not the current full_calibrated_core backbone",add HISTORICAL banner or move to reports/_archive/,medium
/home/soroush/consistency-aware-llm-rankin/reports/claim_support_matrix.csv,derived table,2640,tracked,2026-03-22,stale or superseded artifact,no,"Companion data to the stale March/April-2026 publication audit (repo_publication_audit.md); describes outputs/pub_vote_cmp_all4/v2, not the current full_calibrated_core backbone",add HISTORICAL banner or move to reports/_archive/,medium
/home/soroush/consistency-aware-llm-rankin/experiments/counterfactual_generation_feasibility_,experiment_dir(aggregate),8533988,untracked,n/a (untracked),historical but useful artifact,conditional,,review: several *_audit_2026071*/ dirs look like one-off exploratory audits from the pre-JDIQ era,low
/home/soroush/consistency-aware-llm-rankin/experiments/created_data_audit_20260711_232004,experiment_dir(aggregate),1751453,untracked,n/a (untracked),historical but useful artifact,conditional,,review: several *_audit_2026071*/ dirs look like one-off exploratory audits from the pre-JDIQ era,low
/home/soroush/consistency-aware-llm-rankin/experiments/failure_class_audit_20260711_212157,experiment_dir(aggregate),1609463108,untracked,n/a (untracked),historical but useful artifact,conditional,,review: several *_audit_2026071*/ dirs look like one-off exploratory audits from the pre-JDIQ era,low
/home/soroush/consistency-aware-llm-rankin/experiments/final_method_gap_audit_20260711_221113,experiment_dir(aggregate),36865129,untracked,n/a (untracked),historical but useful artifact,conditional,,review: several *_audit_2026071*/ dirs look like one-off exploratory audits from the pre-JDIQ era,low
/home/soroush/consistency-aware-llm-rankin/experiments/method_improvement_audit_20260711_205733,experiment_dir(aggregate),38865599,partially_tracked,2026-07-14,historical but useful artifact,conditional,inputs/scidocs/votes_ms1*.jsonl duplicated byte-identical under reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/inputs/scidocs/,review: several *_audit_2026071*/ dirs look like one-off exploratory audits from the pre-JDIQ era,low
/home/soroush/consistency-aware-llm-rankin/experiments/publication_readiness_audit_20260711_233629,experiment_dir(aggregate),388292,untracked,n/a (untracked),historical but useful artifact,conditional,,review: several *_audit_2026071*/ dirs look like one-off exploratory audits from the pre-JDIQ era,low
/home/soroush/consistency-aware-llm-rankin/experiments/real_llm_integrity_audit_20260712_232154_SUPERSEDED_originmain_only,experiment_dir(aggregate),5551176,partially_tracked,2026-07-13,stale or superseded artifact,no,Directory name explicitly says SUPERSEDED_originmain_only; still git-tracked (5.4MB parsed_response_audit.csv),already self-labeled SUPERSEDED in its own dirname; archive or delete (confirm no citation first),high
/home/soroush/consistency-aware-llm-rankin/experiments/real_llm_integrity_audit_20260713_034713,experiment_dir(aggregate),3059452,partially_tracked,2026-07-13,historical but useful artifact,conditional,,review: several *_audit_2026071*/ dirs look like one-off exploratory audits from the pre-JDIQ era,low
/home/soroush/consistency-aware-llm-rankin/experiments/reviewer_response_state_audit_20260711_214959,experiment_dir(aggregate),246882,untracked,n/a (untracked),historical but useful artifact,conditional,,review: several *_audit_2026071*/ dirs look like one-off exploratory audits from the pre-JDIQ era,low
/home/soroush/consistency-aware-llm-rankin/outputs/adaptive_repair_policy,output_dir(aggregate),2275,partially_tracked,2026-04-05,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/analysis,output_dir(aggregate),350591,partially_tracked,2026-03-29,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/api_readiness_check,output_dir(aggregate),1939,partially_tracked,2026-04-05,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/audit,output_dir(aggregate),5131,partially_tracked,2026-04-04,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/bootstrap_modern,output_dir(aggregate),9341,partially_tracked,2026-03-24,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/final_comparison,output_dir(aggregate),11243,partially_tracked,2026-03-24,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/final_jis_package,output_dir(aggregate),529051,partially_tracked,2026-03-23,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/final_modern_baselines,output_dir(aggregate),527770,partially_tracked,2026-03-24,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/final_modern_baselines_reference,output_dir(aggregate),7462462,partially_tracked,2026-03-24,stale or superseded artifact,no,"Named canonical by root README.md/docs/READ_ME_FIRST_FOR_AI.md/reports/repo_publication_audit.md, but not referenced anywhere in papers/JDIQ_2026/manuscript/main.tex; superseded by reports/full_calibrated_core/",add HISTORICAL banner; do not cite for the current manuscript,high
/home/soroush/consistency-aware-llm-rankin/outputs/gemini_scidocs_real_pilot,output_dir(aggregate),241474,partially_tracked,2026-03-24,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/hotpotqa_report,output_dir(aggregate),13020,partially_tracked,2026-04-04,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/learned_selector,output_dir(aggregate),107028,partially_tracked,2026-04-04,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/llm_pairwise_small,output_dir(aggregate),745,partially_tracked,2026-04-05,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/llm_scidocs_pilot_comparison,output_dir(aggregate),4579900,partially_tracked,2026-03-24,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/llm_scidocs_real_pilot,output_dir(aggregate),4300,partially_tracked,2026-03-24,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/manuscript_artifacts,output_dir(aggregate),732620,partially_tracked,2026-03-24,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/margin_multiseed_n20_noise0.20,output_dir(aggregate),66389,partially_tracked,2026-03-21,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/modern_baseline_comparison,output_dir(aggregate),4429,partially_tracked,2026-03-24,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/modern_baselines,output_dir(aggregate),97702,partially_tracked,2026-03-24,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/modern_baselines_reference,output_dir(aggregate),567956,partially_tracked,2026-03-24,stale or superseded artifact,no,"Named canonical by root README.md/docs/READ_ME_FIRST_FOR_AI.md/reports/repo_publication_audit.md, but not referenced anywhere in papers/JDIQ_2026/manuscript/main.tex; superseded by reports/full_calibrated_core/",add HISTORICAL banner; do not cite for the current manuscript,high
/home/soroush/consistency-aware-llm-rankin/outputs/noise_sensitivity,output_dir(aggregate),5423584,partially_tracked,2026-03-24,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/noise_sweep_n0.05,output_dir(aggregate),9747,partially_tracked,2026-03-21,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/noise_sweep_n0.10,output_dir(aggregate),11397,partially_tracked,2026-03-21,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/noise_sweep_n0.15,output_dir(aggregate),12418,partially_tracked,2026-03-21,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/noise_sweep_n0.20,output_dir(aggregate),11491,partially_tracked,2026-03-21,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/noise_sweep_n0.25,output_dir(aggregate),12302,partially_tracked,2026-03-21,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/noise_sweep_n0.30,output_dir(aggregate),12144,partially_tracked,2026-03-21,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/noise_sweep_variant_followup,output_dir(aggregate),91046,partially_tracked,2026-03-21,stale or superseded artifact,no,"Named canonical by root README.md/docs/READ_ME_FIRST_FOR_AI.md/reports/repo_publication_audit.md, but not referenced anywhere in papers/JDIQ_2026/manuscript/main.tex; superseded by reports/full_calibrated_core/",add HISTORICAL banner; do not cite for the current manuscript,high
/home/soroush/consistency-aware-llm-rankin/outputs/openai_fiqa_real_run_q20_k15,output_dir(aggregate),23250,partially_tracked,2026-04-06,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/openai_hotpotqa_real_listwise_q10_k15,output_dir(aggregate),8176,partially_tracked,2026-03-24,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/openai_hotpotqa_real_pointwise_q10_k15,output_dir(aggregate),26675,partially_tracked,2026-03-24,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/openai_hotpotqa_real_run_q10_k15,output_dir(aggregate),186227,partially_tracked,2026-03-24,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/openai_hotpotqa_real_run_q20_k15,output_dir(aggregate),508699,partially_tracked,2026-04-05,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/openai_robustness_checks,output_dir(aggregate),32392,partially_tracked,2026-03-24,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/openai_scidocs_real_listwise_q20_k15,output_dir(aggregate),23749,partially_tracked,2026-03-24,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/openai_scidocs_real_pairwise_q30_k15,output_dir(aggregate),1666384,partially_tracked,2026-03-24,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/openai_scidocs_real_pairwise_q50_k15,output_dir(aggregate),2773468,partially_tracked,2026-04-05,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/openai_scidocs_real_pointwise_q20_k15,output_dir(aggregate),93553,partially_tracked,2026-03-24,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/openai_scidocs_real_run_q20_k15,output_dir(aggregate),1111517,partially_tracked,2026-03-24,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/openai_smoke_scidocs_q1_k5,output_dir(aggregate),10077,partially_tracked,2026-04-05,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/paper_ready,output_dir(aggregate),6841,partially_tracked,2026-04-04,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/paper_tables,output_dir(aggregate),2104,partially_tracked,2026-03-29,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/plots,output_dir(aggregate),0,partially_tracked,2026-03-20,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/pub_vote_cmp_all4,output_dir(aggregate),671921,partially_tracked,2026-03-24,stale or superseded artifact,no,"Named canonical by root README.md/docs/READ_ME_FIRST_FOR_AI.md/reports/repo_publication_audit.md, but not referenced anywhere in papers/JDIQ_2026/manuscript/main.tex; superseded by reports/full_calibrated_core/",add HISTORICAL banner; do not cite for the current manuscript,high
/home/soroush/consistency-aware-llm-rankin/outputs/pub_vote_cmp_v2,output_dir(aggregate),266367,partially_tracked,2026-03-22,stale or superseded artifact,no,"Named canonical by root README.md/docs/READ_ME_FIRST_FOR_AI.md/reports/repo_publication_audit.md, but not referenced anywhere in papers/JDIQ_2026/manuscript/main.tex; superseded by reports/full_calibrated_core/",add HISTORICAL banner; do not cite for the current manuscript,high
/home/soroush/consistency-aware-llm-rankin/outputs/q1_journal_package,output_dir(aggregate),11539,partially_tracked,2026-03-22,stale or superseded artifact,no,"Named canonical by root README.md/docs/READ_ME_FIRST_FOR_AI.md/reports/repo_publication_audit.md, but not referenced anywhere in papers/JDIQ_2026/manuscript/main.tex; superseded by reports/full_calibrated_core/",add HISTORICAL banner; do not cite for the current manuscript,high
/home/soroush/consistency-aware-llm-rankin/outputs/real_full,output_dir(aggregate),10723955,partially_tracked,2026-03-21,stale or superseded artifact,no,"Named canonical by root README.md/docs/READ_ME_FIRST_FOR_AI.md/reports/repo_publication_audit.md, but not referenced anywhere in papers/JDIQ_2026/manuscript/main.tex; superseded by reports/full_calibrated_core/",add HISTORICAL banner; do not cite for the current manuscript,high
/home/soroush/consistency-aware-llm-rankin/outputs/real_small_validation,output_dir(aggregate),273733,partially_tracked,2026-03-21,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/scale_sweep_n10,output_dir(aggregate),7131,partially_tracked,2026-03-21,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/scale_sweep_n100,output_dir(aggregate),154132,partially_tracked,2026-03-21,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/scale_sweep_n20,output_dir(aggregate),11385,partially_tracked,2026-03-21,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/scale_sweep_n50,output_dir(aggregate),41799,partially_tracked,2026-03-21,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/timings,output_dir(aggregate),0,partially_tracked,2026-03-20,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/uniform_multiseed_n20_noise0.20,output_dir(aggregate),63524,partially_tracked,2026-03-21,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/variant_multiseed_n20_noise0.20,output_dir(aggregate),84289,partially_tracked,2026-03-21,historical but useful artifact,conditional,,review: pre-consistency-aware-pivot exploratory run,low
/home/soroush/consistency-aware-llm-rankin/outputs/openai_real_llm_cross_dataset_summary.md,loose output file,1871,tracked,2026-04-06,unclear and requiring review,no,,review,low
/home/soroush/consistency-aware-llm-rankin/outputs/.gitkeep,loose output file,79,tracked,2026-03-20,unclear and requiring review,no,,review,low
papers/papers,orphan directory,0,untracked,n/a (untracked),stale or superseded artifact,no,"Empty nested directory tree (papers/papers/JDIQ_2026/submission/final_anonymous), zero files, untracked, not referenced anywhere -- looks like an accidental mkdir/cp artifact","delete (zero risk: contains no files, untracked)",high
papers/JDIQ_2026/manuscript/main.tex,manuscript source,29854,tracked,2026-07-15,manuscript source,yes,Submitted manuscript; all cited statistics are hand-typed literals (zero \input of generated tables) -- numbers must be manually kept in sync with reports/full_calibrated_core,keep,high
papers/JDIQ_2026/MASTER_EVIDENCE_INVENTORY.csv,doc,11792,tracked,2026-07-14,stale or superseded artifact,no,"Dated 2026-07-12/14, predates reports/full_calibrated_core (2026-07-15); still names outputs/pub_vote_cmp_all4 as canonical per its own 'canonical' column -- PROJECT_STATUS.md cites this file as authoritative for evidence-to-claim mapping without noting it predates the pipeline that actually backs the submitted manuscript",regenerate against full_calibrated_core or add a superseding banner,high
papers/JDIQ_2026/SECTION_EVIDENCE_MAP.csv,doc,7298,tracked,2026-07-14,stale or superseded artifact,no,"Same issue as MASTER_EVIDENCE_INVENTORY.csv (same date, same pub_vote_cmp_all4 references, zero full_calibrated_core references)",regenerate against full_calibrated_core or add a superseding banner,high
papers/JDIQ_2026/submission/TASK5_FINAL_REPORT.md,submission bundle,12043,tracked,2026-07-14,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/ANONYMITY_AUDIT.md,submission bundle,5018,tracked,2026-07-14,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/SUPPLEMENTAL_PACKAGE.md,submission bundle,6986,tracked,2026-07-14,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/TASK6_FINAL_REPORT.md,submission bundle,14531,tracked,2026-07-14,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/FIGURE_INVENTORY.md,submission bundle,4354,tracked,2026-07-14,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/SUBMISSION_CHECKLIST.md,submission bundle,9774,tracked,2026-07-15,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/FIGURE_DATA_VERIFICATION_REPORT.md,submission bundle,1819,tracked,2026-07-14,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_anonymous.zip,submission bundle,11980216,tracked,2026-07-15,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
